"experiment_id","scenario","run_seed","depth_zone","larvae","total_larvae","proportion"
"E2","V2A",9110,"40-80 cm",0,0,NA
"E2","V2A",9110,"80-120 cm",0,0,NA
"E2","V2A",9110,"120-160 cm",0,0,NA
"E2","V2A",9110,"160-200 cm",0,0,NA
"E2","V2A",9110,">200 cm",0,0,NA
"E2","V2A",10101,"<40 cm",93,125,0.744
"E2","V2A",10101,"40-80 cm",5,125,0.04
"E2","V2A",10101,"80-120 cm",0,125,0
"E2","V2A",10101,"120-160 cm",6,125,0.048
"E2","V2A",10101,"160-200 cm",1,125,0.008
"E2","V2A",10101,">200 cm",20,125,0.16
"E2","V2A",10102,"<40 cm",92,125,0.736
"E2","V2A",10102,"40-80 cm",1,125,0.008
"E2","V2A",10102,"80-120 cm",1,125,0.008
"E2","V2A",10102,"120-160 cm",3,125,0.024
"E2","V2A",10102,"160-200 cm",1,125,0.008
"E2","V2A",10102,">200 cm",27,125,0.216
"E2","V2A",10103,"<40 cm",90,125,0.72
"E2","V2A",10103,"40-80 cm",5,125,0.04
"E2","V2A",10103,"80-120 cm",2,125,0.016
"E2","V2A",10103,"120-160 cm",6,125,0.048
"E2","V2A",10103,"160-200 cm",4,125,0.032
"E2","V2A",10103,">200 cm",18,125,0.144
"E2","V2A",10104,"<40 cm",0,0,NA
"E2","V2A",10104,"40-80 cm",0,0,NA
"E2","V2A",10104,"80-120 cm",0,0,NA
"E2","V2A",10104,"120-160 cm",0,0,NA
"E2","V2A",10104,"160-200 cm",0,0,NA
"E2","V2A",10104,">200 cm",0,0,NA
"E2","V2A",10105,"<40 cm",0,0,NA
"E2","V2A",10105,"40-80 cm",0,0,NA
"E2","V2A",10105,"80-120 cm",0,0,NA
"E2","V2A",10105,"120-160 cm",0,0,NA
"E2","V2A",10105,"160-200 cm",0,0,NA
"E2","V2A",10105,">200 cm",0,0,NA
"E2","V2A",10106,"<40 cm",0,0,NA
"E2","V2A",10106,"40-80 cm",0,0,NA
"E2","V2A",10106,"80-120 cm",0,0,NA
"E2","V2A",10106,"120-160 cm",0,0,NA
"E2","V2A",10106,"160-200 cm",0,0,NA
"E2","V2A",10106,">200 cm",0,0,NA
"E2","V2A",10107,"<40 cm",0,0,NA
"E2","V2A",10107,"40-80 cm",0,0,NA
"E2","V2A",10107,"80-120 cm",0,0,NA
"E2","V2A",10107,"120-160 cm",0,0,NA
"E2","V2A",10107,"160-200 cm",0,0,NA
"E2","V2A",10107,">200 cm",0,0,NA
"E2","V2A",10108,"<40 cm",0,0,NA
"E2","V2A",10108,"40-80 cm",0,0,NA
"E2","V2A",10108,"80-120 cm",0,0,NA
"E2","V2A",10108,"120-160 cm",0,0,NA
"E2","V2A",10108,"160-200 cm",0,0,NA
"E2","V2A",10108,">200 cm",0,0,NA
"E2","V2A",10109,"<40 cm",0,0,NA
"E2","V2A",10109,"40-80 cm",0,0,NA
"E2","V2A",10109,"80-120 cm",0,0,NA
"E2","V2A",10109,"120-160 cm",0,0,NA
"E2","V2A",10109,"160-200 cm",0,0,NA
"E2","V2A",10109,">200 cm",0,0,NA
"E2","V2A",10110,"<40 cm",0,0,NA
"E2","V2A",10110,"40-80 cm",0,0,NA
"E2","V2A",10110,"80-120 cm",0,0,NA
"E2","V2A",10110,"120-160 cm",0,0,NA
"E2","V2A",10110,"160-200 cm",0,0,NA
"E2","V2A",10110,">200 cm",0,0,NA
"E2","V2A",11101,"<40 cm",92,125,0.736
"E2","V2A",11101,"40-80 cm",5,125,0.04
"E2","V2A",11101,"80-120 cm",1,125,0.008
"E2","V2A",11101,"120-160 cm",6,125,0.048
"E2","V2A",11101,"160-200 cm",6,125,0.048
"E2","V2A",11101,">200 cm",15,125,0.12
"E2","V2A",11102,"<40 cm",90,125,0.72
"E2","V2A",11102,"40-80 cm",4,125,0.032
"E2","V2A",11102,"80-120 cm",1,125,0.008
"E2","V2A",11102,"120-160 cm",3,125,0.024
"E2","V2A",11102,"160-200 cm",6,125,0.048
"E2","V2A",11102,">200 cm",21,125,0.168
"E2","V2A",11103,"<40 cm",86,125,0.688
"E2","V2A",11103,"40-80 cm",8,125,0.064
"E2","V2A",11103,"80-120 cm",3,125,0.024
"E2","V2A",11103,"120-160 cm",9,125,0.072
"E2","V2A",11103,"160-200 cm",1,125,0.008
"E2","V2A",11103,">200 cm",18,125,0.144
"E2","V2A",11104,"<40 cm",0,0,NA
"E2","V2A",11104,"40-80 cm",0,0,NA
"E2","V2A",11104,"80-120 cm",0,0,NA
"E2","V2A",11104,"120-160 cm",0,0,NA
"E2","V2A",11104,"160-200 cm",0,0,NA
"E2","V2A",11104,">200 cm",0,0,NA
"E2","V2A",11105,"<40 cm",0,0,NA
"E2","V2A",11105,"40-80 cm",0,0,NA
"E2","V2A",11105,"80-120 cm",0,0,NA
"E2","V2A",11105,"120-160 cm",0,0,NA
"E2","V2A",11105,"160-200 cm",0,0,NA
"E2","V2A",11105,">200 cm",0,0,NA
"E2","V2A",11106,"<40 cm",0,0,NA
"E2","V2A",11106,"40-80 cm",0,0,NA
"E2","V2A",11106,"80-120 cm",0,0,NA
"E2","V2A",11106,"120-160 cm",0,0,NA
"E2","V2A",11106,"160-200 cm",0,0,NA
"E2","V2A",11106,">200 cm",0,0,NA
"E2","V2A",11107,"<40 cm",0,0,NA
"E2","V2A",11107,"40-80 cm",0,0,NA
"E2","V2A",11107,"80-120 cm",0,0,NA
"E2","V2A",11107,"120-160 cm",0,0,NA
"E2","V2A",11107,"160-200 cm",0,0,NA
"E2","V2A",11107,">200 cm",0,0,NA
"E2","V2A",11108,"<40 cm",0,0,NA
"E2","V2A",11108,"40-80 cm",0,0,NA
"E2","V2A",11108,"80-120 cm",0,0,NA
"E2","V2A",11108,"120-160 cm",0,0,NA
"E2","V2A",11108,"160-200 cm",0,0,NA
"E2","V2A",11108,">200 cm",0,0,NA
"E2","V2A",11109,"<40 cm",0,0,NA
"E2","V2A",11109,"40-80 cm",0,0,NA
"E2","V2A",11109,"80-120 cm",0,0,NA
"E2","V2A",11109,"120-160 cm",0,0,NA
"E2","V2A",11109,"160-200 cm",0,0,NA
"E2","V2A",11109,">200 cm",0,0,NA
"E2","V2A",11110,"<40 cm",0,0,NA
"E2","V2A",11110,"40-80 cm",0,0,NA
"E2","V2A",11110,"80-120 cm",0,0,NA
"E2","V2A",11110,"120-160 cm",0,0,NA
"E2","V2A",11110,"160-200 cm",0,0,NA
"E2","V2A",11110,">200 cm",0,0,NA
"E2","V2A",12101,"<40 cm",94,125,0.752
"E2","V2A",12101,"40-80 cm",3,125,0.024
"E2","V2A",12101,"80-120 cm",1,125,0.008
"E2","V2A",12101,"120-160 cm",5,125,0.04
"E2","V2A",12101,"160-200 cm",3,125,0.024
"E2","V2A",12101,">200 cm",19,125,0.152
"E2","V2A",12102,"<40 cm",90,125,0.72
"E2","V2A",12102,"40-80 cm",0,125,0
"E2","V2A",12102,"80-120 cm",1,125,0.008
"E2","V2A",12102,"120-160 cm",5,125,0.04
"E2","V2A",12102,"160-200 cm",2,125,0.016
"E2","V2A",12102,">200 cm",27,125,0.216
"E2","V2A",12103,"<40 cm",92,125,0.736
"E2","V2A",12103,"40-80 cm",2,125,0.016
"E2","V2A",12103,"80-120 cm",2,125,0.016
"E2","V2A",12103,"120-160 cm",6,125,0.048
"E2","V2A",12103,"160-200 cm",5,125,0.04
"E2","V2A",12103,">200 cm",18,125,0.144
"E2","V2A",12104,"<40 cm",0,0,NA
"E2","V2A",12104,"40-80 cm",0,0,NA
"E2","V2A",12104,"80-120 cm",0,0,NA
"E2","V2A",12104,"120-160 cm",0,0,NA
"E2","V2A",12104,"160-200 cm",0,0,NA
"E2","V2A",12104,">200 cm",0,0,NA
"E2","V2A",12105,"<40 cm",0,0,NA
"E2","V2A",12105,"40-80 cm",0,0,NA
"E2","V2A",12105,"80-120 cm",0,0,NA
"E2","V2A",12105,"120-160 cm",0,0,NA
"E2","V2A",12105,"160-200 cm",0,0,NA
"E2","V2A",12105,">200 cm",0,0,NA
"E2","V2A",12106,"<40 cm",0,0,NA
"E2","V2A",12106,"40-80 cm",0,0,NA
"E2","V2A",12106,"80-120 cm",0,0,NA
"E2","V2A",12106,"120-160 cm",0,0,NA
"E2","V2A",12106,"160-200 cm",0,0,NA
"E2","V2A",12106,">200 cm",0,0,NA
"E2","V2A",12107,"<40 cm",0,0,NA
"E2","V2A",12107,"40-80 cm",0,0,NA
"E2","V2A",12107,"80-120 cm",0,0,NA
"E2","V2A",12107,"120-160 cm",0,0,NA
"E2","V2A",12107,"160-200 cm",0,0,NA
"E2","V2A",12107,">200 cm",0,0,NA
"E2","V2A",12108,"<40 cm",0,0,NA
"E2","V2A",12108,"40-80 cm",0,0,NA
"E2","V2A",12108,"80-120 cm",0,0,NA
"E2","V2A",12108,"120-160 cm",0,0,NA
"E2","V2A",12108,"160-200 cm",0,0,NA
"E2","V2A",12108,">200 cm",0,0,NA
"E2","V2A",12109,"<40 cm",0,0,NA
"E2","V2A",12109,"40-80 cm",0,0,NA
"E2","V2A",12109,"80-120 cm",0,0,NA
"E2","V2A",12109,"120-160 cm",0,0,NA
"E2","V2A",12109,"160-200 cm",0,0,NA
"E2","V2A",12109,">200 cm",0,0,NA
"E2","V2A",12110,"<40 cm",0,0,NA
"E2","V2A",12110,"40-80 cm",0,0,NA
"E2","V2A",12110,"80-120 cm",0,0,NA
"E2","V2A",12110,"120-160 cm",0,0,NA
"E2","V2A",12110,"160-200 cm",0,0,NA
"E2","V2A",12110,">200 cm",0,0,NA
"E2","V2A",13101,"<40 cm",97,125,0.776
"E2","V2A",13101,"40-80 cm",3,125,0.024
"E2","V2A",13101,"80-120 cm",2,125,0.016
"E2","V2A",13101,"120-160 cm",4,125,0.032
"E2","V2A",13101,"160-200 cm",4,125,0.032
"E2","V2A",13101,">200 cm",15,125,0.12
"E2","V2A",13102,"<40 cm",93,125,0.744
"E2","V2A",13102,"40-80 cm",1,125,0.008
"E2","V2A",13102,"80-120 cm",1,125,0.008
"E2","V2A",13102,"120-160 cm",3,125,0.024
"E2","V2A",13102,"160-200 cm",2,125,0.016
"E2","V2A",13102,">200 cm",25,125,0.2
"E2","V2A",13103,"<40 cm",92,125,0.736
"E2","V2A",13103,"40-80 cm",3,125,0.024
"E2","V2A",13103,"80-120 cm",3,125,0.024
"E2","V2A",13103,"120-160 cm",7,125,0.056
"E2","V2A",13103,"160-200 cm",4,125,0.032
"E2","V2A",13103,">200 cm",16,125,0.128
"E2","V2A",13104,"<40 cm",0,0,NA
"E2","V2A",13104,"40-80 cm",0,0,NA
"E2","V2A",13104,"80-120 cm",0,0,NA
"E2","V2A",13104,"120-160 cm",0,0,NA
"E2","V2A",13104,"160-200 cm",0,0,NA
"E2","V2A",13104,">200 cm",0,0,NA
"E2","V2A",13105,"<40 cm",0,0,NA
"E2","V2A",13105,"40-80 cm",0,0,NA
"E2","V2A",13105,"80-120 cm",0,0,NA
"E2","V2A",13105,"120-160 cm",0,0,NA
"E2","V2A",13105,"160-200 cm",0,0,NA
"E2","V2A",13105,">200 cm",0,0,NA
"E2","V2A",13106,"<40 cm",0,0,NA
"E2","V2A",13106,"40-80 cm",0,0,NA
"E2","V2A",13106,"80-120 cm",0,0,NA
"E2","V2A",13106,"120-160 cm",0,0,NA
"E2","V2A",13106,"160-200 cm",0,0,NA
"E2","V2A",13106,">200 cm",0,0,NA
"E2","V2A",13107,"<40 cm",0,0,NA
"E2","V2A",13107,"40-80 cm",0,0,NA
"E2","V2A",13107,"80-120 cm",0,0,NA
"E2","V2A",13107,"120-160 cm",0,0,NA
"E2","V2A",13107,"160-200 cm",0,0,NA
"E2","V2A",13107,">200 cm",0,0,NA
"E2","V2A",13108,"<40 cm",0,0,NA
"E2","V2A",13108,"40-80 cm",0,0,NA
"E2","V2A",13108,"80-120 cm",0,0,NA
"E2","V2A",13108,"120-160 cm",0,0,NA
"E2","V2A",13108,"160-200 cm",0,0,NA
"E2","V2A",13108,">200 cm",0,0,NA
"E2","V2A",13109,"<40 cm",0,0,NA
"E2","V2A",13109,"40-80 cm",0,0,NA
"E2","V2A",13109,"80-120 cm",0,0,NA
"E2","V2A",13109,"120-160 cm",0,0,NA
"E2","V2A",13109,"160-200 cm",0,0,NA
"E2","V2A",13109,">200 cm",0,0,NA
"E2","V2A",13110,"<40 cm",0,0,NA
"E2","V2A",13110,"40-80 cm",0,0,NA
"E2","V2A",13110,"80-120 cm",0,0,NA
"E2","V2A",13110,"120-160 cm",0,0,NA
"E2","V2A",13110,"160-200 cm",0,0,NA
"E2","V2A",13110,">200 cm",0,0,NA
"E2","V2A",14101,"<40 cm",91,125,0.728
"E2","V2A",14101,"40-80 cm",5,125,0.04
"E2","V2A",14101,"80-120 cm",4,125,0.032
"E2","V2A",14101,"120-160 cm",3,125,0.024
"E2","V2A",14101,"160-200 cm",1,125,0.008
"E2","V2A",14101,">200 cm",21,125,0.168
"E2","V2A",14102,"<40 cm",88,125,0.704
"E2","V2A",14102,"40-80 cm",0,125,0
"E2","V2A",14102,"80-120 cm",2,125,0.016
"E2","V2A",14102,"120-160 cm",3,125,0.024
"E2","V2A",14102,"160-200 cm",3,125,0.024
"E2","V2A",14102,">200 cm",29,125,0.232
"E2","V2A",14103,"<40 cm",85,125,0.68
"E2","V2A",14103,"40-80 cm",4,125,0.032
"E2","V2A",14103,"80-120 cm",2,125,0.016
"E2","V2A",14103,"120-160 cm",7,125,0.056
"E2","V2A",14103,"160-200 cm",6,125,0.048
"E2","V2A",14103,">200 cm",21,125,0.168
"E2","V2A",14104,"<40 cm",0,0,NA
"E2","V2A",14104,"40-80 cm",0,0,NA
"E2","V2A",14104,"80-120 cm",0,0,NA
"E2","V2A",14104,"120-160 cm",0,0,NA
"E2","V2A",14104,"160-200 cm",0,0,NA
"E2","V2A",14104,">200 cm",0,0,NA
"E2","V2A",14105,"<40 cm",0,0,NA
"E2","V2A",14105,"40-80 cm",0,0,NA
"E2","V2A",14105,"80-120 cm",0,0,NA
"E2","V2A",14105,"120-160 cm",0,0,NA
"E2","V2A",14105,"160-200 cm",0,0,NA
"E2","V2A",14105,">200 cm",0,0,NA
"E2","V2A",14106,"<40 cm",0,0,NA
"E2","V2A",14106,"40-80 cm",0,0,NA
"E2","V2A",14106,"80-120 cm",0,0,NA
"E2","V2A",14106,"120-160 cm",0,0,NA
"E2","V2A",14106,"160-200 cm",0,0,NA
"E2","V2A",14106,">200 cm",0,0,NA
"E2","V2A",14107,"<40 cm",0,0,NA
"E2","V2A",14107,"40-80 cm",0,0,NA
"E2","V2A",14107,"80-120 cm",0,0,NA
"E2","V2A",14107,"120-160 cm",0,0,NA
"E2","V2A",14107,"160-200 cm",0,0,NA
"E2","V2A",14107,">200 cm",0,0,NA
"E2","V2A",14108,"<40 cm",0,0,NA
"E2","V2A",14108,"40-80 cm",0,0,NA
"E2","V2A",14108,"80-120 cm",0,0,NA
"E2","V2A",14108,"120-160 cm",0,0,NA
"E2","V2A",14108,"160-200 cm",0,0,NA
"E2","V2A",14108,">200 cm",0,0,NA
"E2","V2A",14109,"<40 cm",0,0,NA
"E2","V2A",14109,"40-80 cm",0,0,NA
"E2","V2A",14109,"80-120 cm",0,0,NA
"E2","V2A",14109,"120-160 cm",0,0,NA
"E2","V2A",14109,"160-200 cm",0,0,NA
"E2","V2A",14109,">200 cm",0,0,NA
"E2","V2A",14110,"<40 cm",0,0,NA
"E2","V2A",14110,"40-80 cm",0,0,NA
"E2","V2A",14110,"80-120 cm",0,0,NA
"E2","V2A",14110,"120-160 cm",0,0,NA
"E2","V2A",14110,"160-200 cm",0,0,NA
"E2","V2A",14110,">200 cm",0,0,NA
"E2","V2A",15101,"<40 cm",93,125,0.744
"E2","V2A",15101,"40-80 cm",5,125,0.04
"E2","V2A",15101,"80-120 cm",1,125,0.008
"E2","V2A",15101,"120-160 cm",5,125,0.04
"E2","V2A",15101,"160-200 cm",2,125,0.016
"E2","V2A",15101,">200 cm",19,125,0.152
"E2","V2A",15102,"<40 cm",91,125,0.728
"E2","V2A",15102,"40-80 cm",1,125,0.008
"E2","V2A",15102,"80-120 cm",1,125,0.008
"E2","V2A",15102,"120-160 cm",4,125,0.032
"E2","V2A",15102,"160-200 cm",1,125,0.008
"E2","V2A",15102,">200 cm",27,125,0.216
"E2","V2A",15103,"<40 cm",88,125,0.704
"E2","V2A",15103,"40-80 cm",7,125,0.056
"E2","V2A",15103,"80-120 cm",2,125,0.016
"E2","V2A",15103,"120-160 cm",6,125,0.048
"E2","V2A",15103,"160-200 cm",4,125,0.032
"E2","V2A",15103,">200 cm",18,125,0.144
"E2","V2A",15104,"<40 cm",0,0,NA
"E2","V2A",15104,"40-80 cm",0,0,NA
"E2","V2A",15104,"80-120 cm",0,0,NA
"E2","V2A",15104,"120-160 cm",0,0,NA
"E2","V2A",15104,"160-200 cm",0,0,NA
"E2","V2A",15104,">200 cm",0,0,NA
"E2","V2A",15105,"<40 cm",0,0,NA
"E2","V2A",15105,"40-80 cm",0,0,NA
"E2","V2A",15105,"80-120 cm",0,0,NA
"E2","V2A",15105,"120-160 cm",0,0,NA
"E2","V2A",15105,"160-200 cm",0,0,NA
"E2","V2A",15105,">200 cm",0,0,NA
"E2","V2A",15106,"<40 cm",0,0,NA
"E2","V2A",15106,"40-80 cm",0,0,NA
"E2","V2A",15106,"80-120 cm",0,0,NA
"E2","V2A",15106,"120-160 cm",0,0,NA
"E2","V2A",15106,"160-200 cm",0,0,NA
"E2","V2A",15106,">200 cm",0,0,NA
"E2","V2A",15107,"<40 cm",0,0,NA
"E2","V2A",15107,"40-80 cm",0,0,NA
"E2","V2A",15107,"80-120 cm",0,0,NA
"E2","V2A",15107,"120-160 cm",0,0,NA
"E2","V2A",15107,"160-200 cm",0,0,NA
"E2","V2A",15107,">200 cm",0,0,NA
"E2","V2A",15108,"<40 cm",0,0,NA
"E2","V2A",15108,"40-80 cm",0,0,NA
"E2","V2A",15108,"80-120 cm",0,0,NA
"E2","V2A",15108,"120-160 cm",0,0,NA
"E2","V2A",15108,"160-200 cm",0,0,NA
"E2","V2A",15108,">200 cm",0,0,NA
"E2","V2A",15109,"<40 cm",0,0,NA
"E2","V2A",15109,"40-80 cm",0,0,NA
"E2","V2A",15109,"80-120 cm",0,0,NA
"E2","V2A",15109,"120-160 cm",0,0,NA
"E2","V2A",15109,"160-200 cm",0,0,NA
"E2","V2A",15109,">200 cm",0,0,NA
"E2","V2A",15110,"<40 cm",0,0,NA
"E2","V2A",15110,"40-80 cm",0,0,NA
"E2","V2A",15110,"80-120 cm",0,0,NA
"E2","V2A",15110,"120-160 cm",0,0,NA
"E2","V2A",15110,"160-200 cm",0,0,NA
"E2","V2A",15110,">200 cm",0,0,NA
"E2","V2A",16101,"<40 cm",97,125,0.776
"E2","V2A",16101,"40-80 cm",3,125,0.024
"E2","V2A",16101,"80-120 cm",1,125,0.008
"E2","V2A",16101,"120-160 cm",5,125,0.04
"E2","V2A",16101,"160-200 cm",3,125,0.024
"E2","V2A",16101,">200 cm",16,125,0.128
"E2","V2A",16102,"<40 cm",93,125,0.744
"E2","V2A",16102,"40-80 cm",1,125,0.008
"E2","V2A",16102,"80-120 cm",0,125,0
"E2","V2A",16102,"120-160 cm",3,125,0.024
"E2","V2A",16102,"160-200 cm",2,125,0.016
"E2","V2A",16102,">200 cm",26,125,0.208
"E2","V2A",16103,"<40 cm",93,125,0.744
"E2","V2A",16103,"40-80 cm",3,125,0.024
"E2","V2A",16103,"80-120 cm",3,125,0.024
"E2","V2A",16103,"120-160 cm",7,125,0.056
"E2","V2A",16103,"160-200 cm",4,125,0.032
"E2","V2A",16103,">200 cm",15,125,0.12
"E2","V2A",16104,"<40 cm",0,0,NA
"E2","V2A",16104,"40-80 cm",0,0,NA
"E2","V2A",16104,"80-120 cm",0,0,NA
"E2","V2A",16104,"120-160 cm",0,0,NA
"E2","V2A",16104,"160-200 cm",0,0,NA
"E2","V2A",16104,">200 cm",0,0,NA
"E2","V2A",16105,"<40 cm",0,0,NA
"E2","V2A",16105,"40-80 cm",0,0,NA
"E2","V2A",16105,"80-120 cm",0,0,NA
"E2","V2A",16105,"120-160 cm",0,0,NA
"E2","V2A",16105,"160-200 cm",0,0,NA
"E2","V2A",16105,">200 cm",0,0,NA
"E2","V2A",16106,"<40 cm",0,0,NA
"E2","V2A",16106,"40-80 cm",0,0,NA
"E2","V2A",16106,"80-120 cm",0,0,NA
"E2","V2A",16106,"120-160 cm",0,0,NA
"E2","V2A",16106,"160-200 cm",0,0,NA
"E2","V2A",16106,">200 cm",0,0,NA
"E2","V2A",16107,"<40 cm",0,0,NA
"E2","V2A",16107,"40-80 cm",0,0,NA
"E2","V2A",16107,"80-120 cm",0,0,NA
"E2","V2A",16107,"120-160 cm",0,0,NA
"E2","V2A",16107,"160-200 cm",0,0,NA
"E2","V2A",16107,">200 cm",0,0,NA
"E2","V2A",16108,"<40 cm",0,0,NA
"E2","V2A",16108,"40-80 cm",0,0,NA
"E2","V2A",16108,"80-120 cm",0,0,NA
"E2","V2A",16108,"120-160 cm",0,0,NA
"E2","V2A",16108,"160-200 cm",0,0,NA
"E2","V2A",16108,">200 cm",0,0,NA
"E2","V2A",16109,"<40 cm",0,0,NA
"E2","V2A",16109,"40-80 cm",0,0,NA
"E2","V2A",16109,"80-120 cm",0,0,NA
"E2","V2A",16109,"120-160 cm",0,0,NA
"E2","V2A",16109,"160-200 cm",0,0,NA
"E2","V2A",16109,">200 cm",0,0,NA
"E2","V2A",16110,"<40 cm",0,0,NA
"E2","V2A",16110,"40-80 cm",0,0,NA
"E2","V2A",16110,"80-120 cm",0,0,NA
"E2","V2A",16110,"120-160 cm",0,0,NA
"E2","V2A",16110,"160-200 cm",0,0,NA
"E2","V2A",16110,">200 cm",0,0,NA
"E2","V2A",17101,"<40 cm",92,125,0.736
"E2","V2A",17101,"40-80 cm",7,125,0.056
"E2","V2A",17101,"80-120 cm",1,125,0.008
"E2","V2A",17101,"120-160 cm",4,125,0.032
"E2","V2A",17101,"160-200 cm",6,125,0.048
"E2","V2A",17101,">200 cm",15,125,0.12
"E2","V2A",17102,"<40 cm",90,125,0.72
"E2","V2A",17102,"40-80 cm",2,125,0.016
"E2","V2A",17102,"80-120 cm",2,125,0.016
"E2","V2A",17102,"120-160 cm",2,125,0.016
"E2","V2A",17102,"160-200 cm",3,125,0.024
"E2","V2A",17102,">200 cm",26,125,0.208
"E2","V2A",17103,"<40 cm",91,125,0.728
"E2","V2A",17103,"40-80 cm",5,125,0.04
"E2","V2A",17103,"80-120 cm",2,125,0.016
"E2","V2A",17103,"120-160 cm",5,125,0.04
"E2","V2A",17103,"160-200 cm",4,125,0.032
"E2","V2A",17103,">200 cm",18,125,0.144
"E2","V2A",17104,"<40 cm",0,0,NA
"E2","V2A",17104,"40-80 cm",0,0,NA
"E2","V2A",17104,"80-120 cm",0,0,NA
"E2","V2A",17104,"120-160 cm",0,0,NA
"E2","V2A",17104,"160-200 cm",0,0,NA
"E2","V2A",17104,">200 cm",0,0,NA
"E2","V2A",17105,"<40 cm",0,0,NA
"E2","V2A",17105,"40-80 cm",0,0,NA
"E2","V2A",17105,"80-120 cm",0,0,NA
"E2","V2A",17105,"120-160 cm",0,0,NA
"E2","V2A",17105,"160-200 cm",0,0,NA
"E2","V2A",17105,">200 cm",0,0,NA
"E2","V2A",17106,"<40 cm",0,0,NA
"E2","V2A",17106,"40-80 cm",0,0,NA
"E2","V2A",17106,"80-120 cm",0,0,NA
"E2","V2A",17106,"120-160 cm",0,0,NA
"E2","V2A",17106,"160-200 cm",0,0,NA
"E2","V2A",17106,">200 cm",0,0,NA
"E2","V2A",17107,"<40 cm",0,0,NA
"E2","V2A",17107,"40-80 cm",0,0,NA
"E2","V2A",17107,"80-120 cm",0,0,NA
"E2","V2A",17107,"120-160 cm",0,0,NA
"E2","V2A",17107,"160-200 cm",0,0,NA
"E2","V2A",17107,">200 cm",0,0,NA
"E2","V2A",17108,"<40 cm",0,0,NA
"E2","V2A",17108,"40-80 cm",0,0,NA
"E2","V2A",17108,"80-120 cm",0,0,NA
"E2","V2A",17108,"120-160 cm",0,0,NA
"E2","V2A",17108,"160-200 cm",0,0,NA
"E2","V2A",17108,">200 cm",0,0,NA
"E2","V2A",17109,"<40 cm",0,0,NA
"E2","V2A",17109,"40-80 cm",0,0,NA
"E2","V2A",17109,"80-120 cm",0,0,NA
"E2","V2A",17109,"120-160 cm",0,0,NA
"E2","V2A",17109,"160-200 cm",0,0,NA
"E2","V2A",17109,">200 cm",0,0,NA
"E2","V2A",17110,"<40 cm",0,0,NA
"E2","V2A",17110,"40-80 cm",0,0,NA
"E2","V2A",17110,"80-120 cm",0,0,NA
"E2","V2A",17110,"120-160 cm",0,0,NA
"E2","V2A",17110,"160-200 cm",0,0,NA
"E2","V2A",17110,">200 cm",0,0,NA
"E2","V2A",18101,"<40 cm",96,125,0.768
"E2","V2A",18101,"40-80 cm",3,125,0.024
"E2","V2A",18101,"80-120 cm",1,125,0.008
"E2","V2A",18101,"120-160 cm",5,125,0.04
"E2","V2A",18101,"160-200 cm",2,125,0.016
"E2","V2A",18101,">200 cm",18,125,0.144
"E2","V2A",18102,"<40 cm",93,125,0.744
"E2","V2A",18102,"40-80 cm",0,125,0
"E2","V2A",18102,"80-120 cm",1,125,0.008
"E2","V2A",18102,"120-160 cm",3,125,0.024
"E2","V2A",18102,"160-200 cm",2,125,0.016
"E2","V2A",18102,">200 cm",26,125,0.208
"E2","V2A",18103,"<40 cm",93,125,0.744
"E2","V2A",18103,"40-80 cm",3,125,0.024
"E2","V2A",18103,"80-120 cm",2,125,0.016
"E2","V2A",18103,"120-160 cm",6,125,0.048
"E2","V2A",18103,"160-200 cm",4,125,0.032
"E2","V2A",18103,">200 cm",17,125,0.136
"E2","V2A",18104,"<40 cm",0,0,NA
"E2","V2A",18104,"40-80 cm",0,0,NA
"E2","V2A",18104,"80-120 cm",0,0,NA
"E2","V2A",18104,"120-160 cm",0,0,NA
"E2","V2A",18104,"160-200 cm",0,0,NA
"E2","V2A",18104,">200 cm",0,0,NA
"E2","V2A",18105,"<40 cm",0,0,NA
"E2","V2A",18105,"40-80 cm",0,0,NA
"E2","V2A",18105,"80-120 cm",0,0,NA
"E2","V2A",18105,"120-160 cm",0,0,NA
"E2","V2A",18105,"160-200 cm",0,0,NA
"E2","V2A",18105,">200 cm",0,0,NA
"E2","V2A",18106,"<40 cm",0,0,NA
"E2","V2A",18106,"40-80 cm",0,0,NA
"E2","V2A",18106,"80-120 cm",0,0,NA
"E2","V2A",18106,"120-160 cm",0,0,NA
"E2","V2A",18106,"160-200 cm",0,0,NA
"E2","V2A",18106,">200 cm",0,0,NA
"E2","V2A",18107,"<40 cm",0,0,NA
"E2","V2A",18107,"40-80 cm",0,0,NA
"E2","V2A",18107,"80-120 cm",0,0,NA
"E2","V2A",18107,"120-160 cm",0,0,NA
"E2","V2A",18107,"160-200 cm",0,0,NA
"E2","V2A",18107,">200 cm",0,0,NA
"E2","V2A",18108,"<40 cm",0,0,NA
"E2","V2A",18108,"40-80 cm",0,0,NA
"E2","V2A",18108,"80-120 cm",0,0,NA
"E2","V2A",18108,"120-160 cm",0,0,NA
"E2","V2A",18108,"160-200 cm",0,0,NA
"E2","V2A",18108,">200 cm",0,0,NA
"E2","V2A",18109,"<40 cm",0,0,NA
"E2","V2A",18109,"40-80 cm",0,0,NA
"E2","V2A",18109,"80-120 cm",0,0,NA
"E2","V2A",18109,"120-160 cm",0,0,NA
"E2","V2A",18109,"160-200 cm",0,0,NA
"E2","V2A",18109,">200 cm",0,0,NA
"E2","V2A",18110,"<40 cm",0,0,NA
"E2","V2A",18110,"40-80 cm",0,0,NA
